"市区町村コード","旧郵便番号","郵便番号","都道府県カナ","市区町村カナ","字カナ","都道府県","市区町村","大字","unknown","unknown","unknown","unknown","unknown","unknown"
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西五丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西六丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西七丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西八丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西九丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十一丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十二丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十三丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十四丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十五丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十六丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十七丁目",1,0,1,0,0,0
01101,"060  ","0600063","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十八丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西十九丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十一丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十二丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十三丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十四丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十五丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十六丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十七丁目",1,0,1,0,0,0
01101,"064  ","0640803","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ","ﾐﾅﾐ3ｼﾞｮｳﾆｼ","北海道","札幌市中央区","南三条西二十八丁目",1,0,1,0,0,0

01102,"001  ","0010010","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西一丁目",1,0,1,0,0,0
01102,"001  ","0010010","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西二丁目",1,0,1,0,0,0
01102,"001  ","0010010","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西三丁目",1,0,1,0,0,0
01102,"001  ","0010010","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西四丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西五丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西六丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西七丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西八丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西九丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西十丁目",1,0,1,0,0,0
01102,"060  ","0600810","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ10ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十条西十一丁目",1,0,1,0,0,0

01102,"001  ","0010011","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西一丁目",1,0,1,0,0,0
01102,"001  ","0010011","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西二丁目",1,0,1,0,0,0
01102,"001  ","0010011","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西三丁目",1,0,1,0,0,0
01102,"001  ","0010011","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西四丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西五丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西六丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西七丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西八丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西九丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西十丁目",1,0,1,0,0,0
01102,"060  ","0600811","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ11ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十一条西十一丁目",1,0,1,0,0,0

01102,"001  ","0010012","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西一丁目",1,0,1,0,0,0
01102,"001  ","0010012","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西二丁目",1,0,1,0,0,0
01102,"001  ","0010012","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西三丁目",1,0,1,0,0,0
01102,"001  ","0010012","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西四丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西五丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西六丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西七丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西八丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西九丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西十丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西十一丁目",1,0,1,0,0,0
01102,"060  ","0600812","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ12ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十二条西十二丁目",1,0,1,0,0,0

01102,"001  ","0010013","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西一丁目",1,0,1,0,0,0
01102,"001  ","0010013","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西二丁目",1,0,1,0,0,0
01102,"001  ","0010013","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西三丁目",1,0,1,0,0,0
01102,"001  ","0010013","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西四丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西五丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西六丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西七丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西八丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西九丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西十丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西十一丁目",1,0,1,0,0,0
01102,"060  ","0600813","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ13ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十三条西十二丁目",1,0,1,0,0,0

01102,"001  ","0010014","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西一丁目",1,0,1,0,0,0
01102,"001  ","0010014","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西二丁目",1,0,1,0,0,0
01102,"001  ","0010014","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西三丁目",1,0,1,0,0,0
01102,"001  ","0010014","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西四丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西五丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西六丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西七丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西八丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西九丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西十丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西十一丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西十二丁目",1,0,1,0,0,0
01102,"060  ","0600814","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ14ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十四条西十三丁目",1,0,1,0,0,0

01102,"001  ","0010015","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西一丁目",1,0,1,0,0,0
01102,"001  ","0010015","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西二丁目",1,0,1,0,0,0
01102,"001  ","0010015","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西三丁目",1,0,1,0,0,0
01102,"001  ","0010015","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西四丁目",1,0,1,0,0,0
01102,"001  ","0010015","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西五丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西六丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西七丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西八丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西九丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西十丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西十一丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西十二丁目",1,0,1,0,0,0
01102,"060  ","0600815","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ15ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十五条西十三丁目",1,0,1,0,0,0

01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西一丁目",1,0,1,0,0,0
01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西二丁目",1,0,1,0,0,0
01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西三丁目",1,0,1,0,0,0
01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西四丁目",1,0,1,0,0,0
01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西五丁目",1,0,1,0,0,0
01102,"001  ","0010016","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西六丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西七丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西八丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西九丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西十丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西十一丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西十二丁目",1,0,1,0,0,0
01102,"060  ","0600816","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ16ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十六条西十三丁目",1,0,1,0,0,0

01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西一丁目",1,0,1,0,0,0
01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西二丁目",1,0,1,0,0,0
01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西三丁目",1,0,1,0,0,0
01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西四丁目",1,0,1,0,0,0
01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西五丁目",1,0,1,0,0,0
01102,"001  ","0010017","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西六丁目",1,0,1,0,0,0
01102,"060  ","0600817","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西七丁目",1,0,1,0,0,0
01102,"060  ","0600817","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西八丁目",1,0,1,0,0,0
01102,"060  ","0600817","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ","ｷﾀ17ｼﾞｮｳﾆｼ","北海道","札幌市北区","北十七条西九丁目",1,0,1,0,0,0
